,businessLicenseNumber,businessPerson,certStr,epsAddress,epsName,epsProductAddress,isimport,legalPerson,processid,productSn,qfManagerName,qualityPerson,rcManagerDepartName,rcManagerUser,xkDate,xkDateStr,xkName,xkType
2099,91430100MA4L5J176P,黄伟雄,一般液态单元（护发清洁类）；膏霜乳液单元（护肤清洁类）,湖南省长沙市宁乡经济技术开发区谐园路1号,湖南省花信云日用品有限公司,湖南省长沙市宁乡经济技术开发区谐园路1号,N,黄志和,20190309085239206onzns,湘妆20170006,湖南省药品监督管理局,张重九,长沙市食品药品监督管理局,陈李、李晔,2022-08-24,2019-05-24,郑粟,206
2100,91440111596180064M,曾霞,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类、浴盐类）,广州市白云区长红工业区双和二路二十六号百集工业园,广州市百集生物科技有限公司,广州市白云区长红工业区双和二路二十六号百集工业园,Y,曾霞,,粤妆20161079,广东省药品监督管理局,张华丽,白云区局均禾食品药品监督管理所,老超华、黄志成,2024-05-22,2019-05-23,严振,206
2101,91440111340246728E,谢军辉,粉单元（散粉类、块状粉类）；蜡基单元（蜡基类）,广州市白云区嘉禾街望岗村百花岭工业区B栋三楼,广州纬图化妆品有限公司,广州市白云区嘉禾街望岗村百花岭工业区B栋三楼,Y,谢军辉,,粤妆20160381,广东省药品监督管理局,梁荣海,白云区局嘉禾食品药品监督管理所,莫国强、唐志成,2024-05-22,2019-05-23,严振,206
2102,91440111068680671R,陈敏健,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区江高镇凤翔中路77&mdash;1号,广州熙然化妆品有限公司,广州市白云区江高镇凤翔中路77&mdash;1号（可作厂房使用）,Y,陈敏健,,粤妆20160097,广东省药品监督管理局,阳孝良,白云区局江高食品药品监督管理所,朱志杰、许焯文,2024-05-22,2019-05-23,严振,206
2103,91420000MA4907J37B,帖宏伟,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）,湖北蕲春县李时珍大道6号,湖北李时珍大健康股份有限公司,湖北蕲春县李时珍大道6号,N,帖宏伟,20190523164415201sanh4,鄂妆20190009,湖北省药品监督管理局,罗锦坤,湖北省药品监督管理局,刘敬爱、胡远明,2024-05-22,2019-05-23,傅建伟,201
2104,91150102MA0N0A6W5K,鲍秀娥,一般液态单元（护肤水类）,内蒙古土默特左旗台阁牧镇小瓦窑村东,内蒙古奥芙美化妆品有限公司,内蒙古土默特左旗台阁牧镇小瓦窑村东,N,鲍志山,20190501100510206g3ai8,内妆20180001,内蒙古自治区药品监督管理局,鲍秀娥,内蒙古自治区药品监督管理局,封迅、崔锦华,2023-01-08,2019-05-22,杨凤屹,206
2105,91120105767649403N,杜红琴,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）,天津市河北区红星路30号,天津美臣生物科技有限公司河北分公司,天津市河北区红星路30号,N,刘顺勇,20190507155550206scdnt,津妆20170003,天津市药品监督管理局,刘顺勇,天津市药品监督管理局第四药品监督管理办公室,孙欣、耿燕,2022-07-02,2019-05-22,宁培友,206
2106,91440101MA59JAPC2L,容海军,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区钟落潭镇广陈路19号,广东海通药业有限公司,广州市白云区钟落潭镇广陈路19号2栋1、2、8楼,Y,曹微,,粤妆20170570,广东省药品监督管理局,丁小玲,白云区局钟落潭食品药品监督管理所,谢庆行、梁嘉伦,2022-11-02,2019-05-21,严振,206
2107,91331181313633917W,周飞,一般液态单元；膏霜乳液单元；（具体产品类别见副本） ,浙江省丽水市龙泉市浙江省丽水市龙泉市大沙工业区塆头区块10-3号地块,浙江山茶润生物科技有限公司,浙江省丽水市龙泉市大沙工业区塆头区块10-3号地块,Y,周飞,,浙妆20170032,浙江省食品药品监督管理局,周利栋,龙泉市市场监督管理局,严少明，叶亚华,2022-08-29,2019-05-20,方郁,206
2108,91310000607215083X,林招全,一般液态单元（护发清洁类、护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#、护发类）；粉单元（散粉类）；蜡基单元（蜡基类#）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市崇明区城桥镇北门路471号,上海自然美生物科技有限公司,上海市崇明区城桥镇北门路471号,Y,廖尚文,,沪妆20170003,上海市药品监督管理局,林招全,上海市崇明区市场监督管理局,沈向华、孙长江、黄南山、袁珑珑,2022-02-04,2019-05-20,闻大翔,206
2109,91420700MA48DP2W5X,冯晓均,一般液态单元（护肤水类）,鄂州葛店开发区建设大道216号东湖高新智慧城24-2-202室,湖北伽诺美生物科技有限公司,鄂州葛店开发区建设大道216号东湖高新智慧城24-2-202室,N,冯晓均,20190521103800201qe7t9,鄂妆20190008,湖北省药品监督管理局,王驌,湖北省药品监督管理局,刘敬爱、胡远明,2024-05-19,2019-05-20,傅建伟,201
2110,91330782063181590D,杨涛,产址1：一般液态单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；膏霜乳液单元-不含眼部用护肤类、婴儿和儿童用护肤类化妆品；蜡基单元；（具体产品类别见副本） ,浙江省金华市义乌市浙江省金华市义乌市上溪镇伟亚路1号,浙江纪尚化妆品有限公司,浙江省金华市义乌市上溪镇伟亚路1号,Y,杨涛,,浙妆20160349,浙江省药品监督管理局,张云义,义乌市市场监督管理局,滕阳、楼雪皎,2024-05-16,2019-05-17,陈书来,202
2111,91440111331511294D,王宴良,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区白云湖街夏茅二十社向西大道舟航创意园D栋5楼,广州市姿妍堂化妆品有限公司,广州市白云区白云湖街夏茅二十社向西大道舟航创意园D栋5楼,Y,王宴良,,粤妆20190101,广东省药品监督管理局,郑钦榕,白云区局白云湖食品药品监督管理所,阮家兴、陈昕锋,2024-05-16,2019-05-17,严振,206
2112,91440111563950739E,庞现霞,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类、浴盐类）,广州市白云区永平街东平马市岭江坂西街2号之二,广州市广颜堂化妆品有限公司,广州市白云区永平街东平马市岭江坂西街2号之二,Y,迟发宏,,粤妆20170366,广东省药品监督管理局,卢婷,白云区局永平食品药品监督管理所,潘嗣茂、周基伟,2022-03-30,2019-05-17,严振,206
2113,914401110936617986,万致富,一般液态单元（护发清洁类、护肤水类、染烫发类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类、染烫发类）,广州市白云区龙归夏良第四经济社鸡嘴堆自编366号,广州市丹缇化妆品有限公司,广州市白云区龙归夏良第四经济社鸡嘴堆自编366号,Y,万致富,,粤妆20160250,广东省药品监督管理局,万亚娟,白云区局太和食品药品监督管理所,任卫红、黄礼杰,2024-05-16,2019-05-17,严振,206
2114,91320684MA1Q4AWU0X,韩韦红,膏霜乳液单元（护肤清洁类）,南通市海门市临江镇洞庭湖路100号B7楼,江苏白衣缘生物工程有限公司,南通市海门市临江镇洞庭湖路100号B7楼3楼,N,韩韦红,20190313081033201sur8i,苏妆20190014,江苏省药品监督管理局,邵宁,江苏省药品监督管理局,徐勤、周烽,2024-05-16,2019-05-17,于萌,201
2115,91320623MA1UX24M79,吴志国,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）,江苏如东高新区生命健康产业园（掘港镇珠江路888号)5号楼3楼南侧,厚福生物科技江苏有限公司,江苏如东高新区生命健康产业园（掘港镇珠江路888号)5号楼3楼南侧,N,吴志国,20180914083854201to7js,苏妆20190013,江苏省药品监督管理局,梁锋,江苏省药品监督管理局,徐勤、周烽,2024-05-16,2019-05-17,于萌,201
2116,91321291310543393R,江汉彰,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）,泰州市中国医药城口泰路东侧，新阳路北侧G46幢,桑缇亚（中国）生物技术有限公司,泰州市中国医药城口泰路东侧，新阳路北侧G46幢,N,江汉彰,20190423142612201fv8k0,苏妆20190012,江苏省药品监督管理局,林淑铃,江苏省药品监督管理局,徐勤、周烽,2024-05-16,2019-05-17,于萌,201
2117,91371002MA3BXF599E,曲荣帅,蜡基单元（蜡基类）,山东省威海市环翠区温泉镇温泉路93号,威海市明晨笔业有限公司,山东省威海市环翠区温泉镇温泉路93号,Y,曲荣帅,,鲁妆20170038,山东省食品药品监督管理局,郑阳,威海市环翠区市场监督管理局,郭吉全、丛斌,2022-06-25,2019-05-17,李宇红,206
2118,913307813278890914,盘刘军,蜡基单元；（具体产品类别见副本） ,浙江省金华市兰溪市浙江省金华市兰溪市横溪镇国庆新区,兰溪市聚亨化妆品有限公司,浙江省金华市兰溪市横溪镇国庆新区,Y,盘刘军,,浙妆20160281,浙江省食品药品监督管理局,向云云,兰溪市市场监督管理局,胡靖康   叶杨帆,2024-05-14,2019-05-15,陈书来,202
2119,91330781344000792W,何华永,粉单元；（具体产品类别见副本） ,浙江省金华市兰溪市浙江省金华市兰溪市横溪镇凤凰山路2号,兰溪市日浩化妆品厂,浙江省金华市兰溪市横溪镇凤凰山路2号,Y,张宝彩,,浙妆20160061,浙江省食品药品监督管理局,高华群,兰溪市市场监督管理局,胡靖康   叶杨帆,2024-05-14,2019-05-15,陈书来,202
2120,91330703MA28P9R511,周潇舒,粉单元；蜡基单元；（具体产品类别见副本） ,浙江省金华市金东区浙江省金华市金东区法华北街218号（浙江省金华市丽洁塑料五金化工厂内3号厂房）,浙江凝睿化妆品有限公司,浙江省金华市金东区法华北街218号（浙江省金华市丽洁塑料五金化工厂内3号厂房）,Y,尹立忠,,浙妆20170034,浙江省食品药品监督管理局,戴东冬,金华市金东区市场监督管理局,吴能安、朱小明,2022-08-29,2019-05-14,陈书来,206
2121,91440101331482286X,杨亮,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市花都区迎宾大道160号（可作厂房使用）自编1号,广州医宗植物化妆品有限公司,广州市花都区迎宾大道160号（可作厂房使用）,Y,杨亮,,粤妆20160227,广东省药品监督管理局,刘念平,花都区局秀全食品药品监管所,王展泰、毕燕芬、谢乾,2024-05-13,2019-05-14,严振,206
2122,91330703MA2E5GD589,胡玉琴,气雾剂及有机溶剂单元；（具体产品类别见副本） ,浙江省金华市金东区浙江省金华市金东区曹宅镇横溪村工业功能区（金华市绿华塑胶有限公司厂内3号厂房4楼）,金华市绿华科技有限公司,浙江省金华市金东区曹宅镇横溪村工业功能区（金华市绿华塑胶有限公司厂内3号厂房4楼）,Y,曹俊宇,,浙妆20190019,浙江省药品监督管理局,曹燕萍,曹宅市场监管所,何旭红，洪庆钟,2024-05-12,2019-05-13,陈书来,201
2123,915304253252529518,黄俊翔,一般液态单元（护发清洁类）；膏霜乳液单元（护肤清洁类）,云南省玉溪市易门县易门工业园区六街片区,云南美森生物科技有限公司,云南省玉溪市易门县易门工业园区六街片区,N,袁琦,20190422145205206t1p06,云妆20180005,云南省药品监督管理局,余洪绅,玉溪市市场监督管理局,高锐红、顾立新,2023-07-30,2019-05-13,琚健,206
2124,91530100MA6K847EXT,刘芝玉,一般液态单元（护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）,云南省昆明经开区中豪新册产业城I区10幢第三层,云南雅赫生物科技有限公司,云南省昆明经开区中豪新册产业城I区10幢第二、三层,N,刘芝玉,201905051432092063xag4,云妆20170009,云南省药品监督管理局,刘双成,昆明市场监督管理局,罗芸辉  马俊伟,2022-11-06,2019-05-13,琚健,206
2125,9142010269185846XH,李燃,一般液态单元（啫喱类、护肤水类）,武汉市江岸区汉黄路888号岱家山科技创业城8号楼2单元4楼,武汉烺祺大健康产业有限公司,武汉市江岸区汉黄路888号岱家山科技创业城8号楼2单元4楼,N,李燃,20190510124031206bpcsj,鄂妆20160012,武汉市食品药品监督管理局,汪怡,武汉市江岸区食品药品监督管理局,周天晓、兰波,2021-10-24,2019-05-13,林幸华,206
2126,91440101MA5CCC9298,赵芹华,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类、块状粉类）；蜡基单元（蜡基类）,广州市黄埔区永安大道63号1栋201房,广州市科然生物科技有限公司,广州市黄埔区永安大道63号1栋201房,Y,藏婉璐,,粤妆20190096,广东省药品监督管理局,杨振艳,黄埔区食品药品监督管理局,罗宏彪、刘斌、张杰,2024-05-08,2019-05-09,严振,201
2127,91440111578046646X,文丽,一般液态单元（护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）；粉单元（散粉类、块状粉类）；蜡基单元（蜡基类）,广州市白云区江高镇神山振华北路88号B2栋2-4层、C1栋首层、C2栋,广州宝茜化妆品有限公司,广州市白云区江高镇神山振华北路88号B2栋2-4层、C1栋首层、C2栋,Y,文丽,,粤妆20180078,广东省药品监督管理局,何小芹,白云区局江高食品药品监督管理所,李亚飞、梁志华,2023-02-28,2019-05-09,严振,206
2128,91420116714566671F,刘志焰,一般液态单元（护肤水类）；膏霜乳液单元（护肤清洁类）,武汉市黄陂区滠口街冯树岭何家湾34号,武汉庄迪日用化工厂,武汉市黄陂区滠口街冯树岭何家湾34号,N,武君,20190508095927206ru28u,鄂妆20170016,武汉市食品药品监督管理局,李少伟,武汉市黄陂区市场监督管理局,张东明、孙良汉,2022-04-16,2019-05-09,,206
2129,9144011133147549XY,邢玉玲,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区太和镇南岭南业中路11号二、三楼,广州美肤泉化妆品有限公司,广州市白云区太和镇南岭南业中路11号二、三楼,Y,邢玉凤,,粤妆20160518,广东省药品监督管理局,李洪升,白云区局太和食品药品监督管理所,黄礼杰、任卫红,2024-05-07,2019-05-08,严振,206
